"","sampleID","sampleID.wavelength","domainID","siteID","collectDate","wavelength","absorbance","DOC","SUVA"
"1","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.220","D07","WALK",2023-11-13 16:04:00,220,0.0332,1.201,2.76436303080766
"2","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.222","D07","WALK",2023-11-13 16:04:00,222,0.0314,1.201,2.61448792672773
"3","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.224","D07","WALK",2023-11-13 16:04:00,224,0.03,1.201,2.49791840133222
"4","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.226","D07","WALK",2023-11-13 16:04:00,226,0.02845,1.201,2.36885928393006
"5","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.228","D07","WALK",2023-11-13 16:04:00,228,0.0272,1.201,2.26477935054122
"6","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.230","D07","WALK",2023-11-13 16:04:00,230,0.0265,1.201,2.20649458784346
"7","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.232","D07","WALK",2023-11-13 16:04:00,232,0.0254,1.201,2.11490424646128
"8","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.234","D07","WALK",2023-11-13 16:04:00,234,0.02435,1.201,2.02747710241465
"9","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.236","D07","WALK",2023-11-13 16:04:00,236,0.0234,1.201,1.94837635303913
"10","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.238","D07","WALK",2023-11-13 16:04:00,238,0.0226,1.201,1.88176519567027
"11","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.240","D07","WALK",2023-11-13 16:04:00,240,0.02185,1.201,1.81931723563697
"12","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.242","D07","WALK",2023-11-13 16:04:00,242,0.0212,1.201,1.76519567027477
"13","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.244","D07","WALK",2023-11-13 16:04:00,244,0.0207,1.201,1.72356369691923
"14","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.246","D07","WALK",2023-11-13 16:04:00,246,0.01995,1.201,1.66111573688593
"15","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.248","D07","WALK",2023-11-13 16:04:00,248,0.01965,1.201,1.63613655287261
"16","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.250","D07","WALK",2023-11-13 16:04:00,250,0.0192,1.201,1.59866777685262
"17","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.252","D07","WALK",2023-11-13 16:04:00,252,0.01875,1.201,1.56119900083264
"18","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.254","D07","WALK",2023-11-13 16:04:00,254,0.01845,1.201,1.53621981681932
"19","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.256","D07","WALK",2023-11-13 16:04:00,256,0.0181,1.201,1.50707743547044
"20","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.258","D07","WALK",2023-11-13 16:04:00,258,0.0178,1.201,1.48209825145712
"21","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.260","D07","WALK",2023-11-13 16:04:00,260,0.0177,1.201,1.47377185678601
"22","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.262","D07","WALK",2023-11-13 16:04:00,262,0.0173,1.201,1.44046627810158
"23","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.264","D07","WALK",2023-11-13 16:04:00,264,0.01705,1.201,1.41965029142381
"24","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.266","D07","WALK",2023-11-13 16:04:00,266,0.01695,1.201,1.41132389675271
"25","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.268","D07","WALK",2023-11-13 16:04:00,268,0.0168,1.201,1.39883430474604
"26","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.270","D07","WALK",2023-11-13 16:04:00,270,0.0163,1.201,1.35720233139051
"27","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.272","D07","WALK",2023-11-13 16:04:00,272,0.0164,1.201,1.36552872606162
"28","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.274","D07","WALK",2023-11-13 16:04:00,274,0.0162,1.201,1.3488759367194
"29","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.276","D07","WALK",2023-11-13 16:04:00,276,0.01575,1.201,1.31140716069942
"30","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.278","D07","WALK",2023-11-13 16:04:00,278,0.0156,1.201,1.29891756869276
"31","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.280","D07","WALK",2023-11-13 16:04:00,280,0.0153,1.201,1.27393838467943
"32","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.282","D07","WALK",2023-11-13 16:04:00,282,0.01495,1.201,1.24479600333056
"33","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.284","D07","WALK",2023-11-13 16:04:00,284,0.01475,1.201,1.22814321398834
"34","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.286","D07","WALK",2023-11-13 16:04:00,286,0.01435,1.201,1.19483763530391
"35","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.288","D07","WALK",2023-11-13 16:04:00,288,0.01395,1.201,1.16153205661948
"36","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.290","D07","WALK",2023-11-13 16:04:00,290,0.0135,1.201,1.1240632805995
"37","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.292","D07","WALK",2023-11-13 16:04:00,292,0.01325,1.201,1.10324729392173
"38","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.294","D07","WALK",2023-11-13 16:04:00,294,0.01275,1.201,1.06161532056619
"39","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.296","D07","WALK",2023-11-13 16:04:00,296,0.0125,1.201,1.04079933388843
"40","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.298","D07","WALK",2023-11-13 16:04:00,298,0.01225,1.201,1.01998334721066
"41","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.300","D07","WALK",2023-11-13 16:04:00,300,0.0119,1.201,0.990840965861782
"42","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.302","D07","WALK",2023-11-13 16:04:00,302,0.01185,1.201,0.986677768526228
"43","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.304","D07","WALK",2023-11-13 16:04:00,304,0.0117,1.201,0.974188176519567
"44","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.306","D07","WALK",2023-11-13 16:04:00,306,0.01145,1.201,0.953372189841798
"45","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.308","D07","WALK",2023-11-13 16:04:00,308,0.0112,1.201,0.93255620316403
"46","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.310","D07","WALK",2023-11-13 16:04:00,310,0.0109,1.201,0.907577019150708
"47","WALK.SS.20231113.FIL","WALK.SS.20231113.FIL.312","D07","WALK",2023-11-13 16:04:00,312,0.0107,1.201,0.890924229808493
