"","sampleID","sampleID.wavelength","domainID","siteID","collectDate","wavelength","absorbance","DOC","SUVA"
"1","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.220","D14","SYCA",2023-11-07 18:25:00,220,0.1735,3.09,5.61488673139159
"2","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.222","D14","SYCA",2023-11-07 18:25:00,222,0.16825,3.09,5.44498381877023
"3","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.224","D14","SYCA",2023-11-07 18:25:00,224,0.16385,3.09,5.30258899676375
"4","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.226","D14","SYCA",2023-11-07 18:25:00,226,0.1595,3.09,5.16181229773463
"5","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.228","D14","SYCA",2023-11-07 18:25:00,228,0.15535,3.09,5.02750809061489
"6","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.230","D14","SYCA",2023-11-07 18:25:00,230,0.1521,3.09,4.92233009708738
"7","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.232","D14","SYCA",2023-11-07 18:25:00,232,0.1482,3.09,4.79611650485437
"8","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.234","D14","SYCA",2023-11-07 18:25:00,234,0.14435,3.09,4.67152103559871
"9","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.236","D14","SYCA",2023-11-07 18:25:00,236,0.14075,3.09,4.55501618122977
"10","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.238","D14","SYCA",2023-11-07 18:25:00,238,0.13735,3.09,4.44498381877023
"11","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.240","D14","SYCA",2023-11-07 18:25:00,240,0.13395,3.09,4.33495145631068
"12","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.242","D14","SYCA",2023-11-07 18:25:00,242,0.13055,3.09,4.22491909385113
"13","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.244","D14","SYCA",2023-11-07 18:25:00,244,0.1279,3.09,4.13915857605178
"14","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.246","D14","SYCA",2023-11-07 18:25:00,246,0.12445,3.09,4.02750809061489
"15","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.248","D14","SYCA",2023-11-07 18:25:00,248,0.12225,3.09,3.95631067961165
"16","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.250","D14","SYCA",2023-11-07 18:25:00,250,0.12,3.09,3.88349514563107
"17","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.252","D14","SYCA",2023-11-07 18:25:00,252,0.11715,3.09,3.79126213592233
"18","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.254","D14","SYCA",2023-11-07 18:25:00,254,0.11535,3.09,3.73300970873786
"19","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.256","D14","SYCA",2023-11-07 18:25:00,256,0.1138,3.09,3.68284789644013
"20","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.258","D14","SYCA",2023-11-07 18:25:00,258,0.1122,3.09,3.63106796116505
"21","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.260","D14","SYCA",2023-11-07 18:25:00,260,0.11115,3.09,3.59708737864078
"22","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.262","D14","SYCA",2023-11-07 18:25:00,262,0.10985,3.09,3.55501618122977
"23","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.264","D14","SYCA",2023-11-07 18:25:00,264,0.1088,3.09,3.5210355987055
"24","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.266","D14","SYCA",2023-11-07 18:25:00,266,0.108,3.09,3.49514563106796
"25","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.268","D14","SYCA",2023-11-07 18:25:00,268,0.10715,3.09,3.46763754045307
"26","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.270","D14","SYCA",2023-11-07 18:25:00,270,0.10625,3.09,3.43851132686084
"27","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.272","D14","SYCA",2023-11-07 18:25:00,272,0.10585,3.09,3.42556634304207
"28","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.274","D14","SYCA",2023-11-07 18:25:00,274,0.105,3.09,3.39805825242718
"29","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.276","D14","SYCA",2023-11-07 18:25:00,276,0.1041,3.09,3.36893203883495
"30","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.278","D14","SYCA",2023-11-07 18:25:00,278,0.1035,3.09,3.3495145631068
"31","SYCA.RE.20231107.FIL","SYCA.RE.20231107.FIL.280","D14","SYCA",2023-11-07 18:25:00,280,0.10265,3.09,3.32200647249191
