"","sampleID","sampleID.wavelength","domainID","siteID","collectDate","wavelength","absorbance","DOC","SUVA"
"1","CARI.SS.20231107.FIL","CARI.SS.20231107.FIL.220","D19","CARI",2023-11-07 20:07:00,220,0.18975,2.311,8.21073128515794
"2","CARI.SS.20231107.FIL","CARI.SS.20231107.FIL.222","D19","CARI",2023-11-07 20:07:00,222,0.1638,2.311,7.08784076157508
"3","CARI.SS.20231107.FIL","CARI.SS.20231107.FIL.224","D19","CARI",2023-11-07 20:07:00,224,0.14105,2.311,6.10341843357854
"4","CARI.SS.20231107.FIL","CARI.SS.20231107.FIL.226","D19","CARI",2023-11-07 20:07:00,226,0.12195,2.311,5.27693639117265
"5","CARI.SS.20231107.FIL","CARI.SS.20231107.FIL.228","D19","CARI",2023-11-07 20:07:00,228,0.10665,2.311,4.61488533102553
"6","CARI.SS.20231107.FIL","CARI.SS.20231107.FIL.230","D19","CARI",2023-11-07 20:07:00,230,0.0967,2.311,4.1843357853743
"7","CARI.SS.20231107.FIL","CARI.SS.20231107.FIL.232","D19","CARI",2023-11-07 20:07:00,232,0.08715,2.311,3.77109476417135
"8","CARI.SS.20231107.FIL","CARI.SS.20231107.FIL.234","D19","CARI",2023-11-07 20:07:00,234,0.0797,2.311,3.44872349632194
"9","CARI.SS.20231107.FIL","CARI.SS.20231107.FIL.236","D19","CARI",2023-11-07 20:07:00,236,0.0742,2.311,3.21073128515794
"10","CARI.SS.20231107.FIL","CARI.SS.20231107.FIL.238","D19","CARI",2023-11-07 20:07:00,238,0.0702,2.311,3.03764604067503
"11","CARI.SS.20231107.FIL","CARI.SS.20231107.FIL.240","D19","CARI",2023-11-07 20:07:00,240,0.06695,2.311,2.89701427953267
"12","CARI.SS.20231107.FIL","CARI.SS.20231107.FIL.242","D19","CARI",2023-11-07 20:07:00,242,0.0643,2.311,2.78234530506274
"13","CARI.SS.20231107.FIL","CARI.SS.20231107.FIL.244","D19","CARI",2023-11-07 20:07:00,244,0.0624,2.311,2.70012981393336
"14","CARI.SS.20231107.FIL","CARI.SS.20231107.FIL.246","D19","CARI",2023-11-07 20:07:00,246,0.0604,2.311,2.61358719169191
