"","sampleID","sampleID.wavelength","domainID","siteID","collectDate","wavelength","absorbance","DOC","SUVA"
"1","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.220","D08","BLWA",2023-12-14 15:42:00,220,0.17555,2.364,7.42597292724196
"2","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.222","D08","BLWA",2023-12-14 15:42:00,222,0.1542,2.364,6.52284263959391
"3","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.224","D08","BLWA",2023-12-14 15:42:00,224,0.13525,2.364,5.72123519458545
"4","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.226","D08","BLWA",2023-12-14 15:42:00,226,0.119,2.364,5.03384094754653
"5","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.228","D08","BLWA",2023-12-14 15:42:00,228,0.10555,2.364,4.46489001692047
"6","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.230","D08","BLWA",2023-12-14 15:42:00,230,0.0965,2.364,4.08206429780034
"7","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.232","D08","BLWA",2023-12-14 15:42:00,232,0.0877,2.364,3.70981387478849
"8","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.234","D08","BLWA",2023-12-14 15:42:00,234,0.0806,2.364,3.40947546531303
"9","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.236","D08","BLWA",2023-12-14 15:42:00,236,0.0753,2.364,3.18527918781726
"10","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.238","D08","BLWA",2023-12-14 15:42:00,238,0.07125,2.364,3.01395939086294
"11","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.240","D08","BLWA",2023-12-14 15:42:00,240,0.068,2.364,2.87648054145516
"12","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.242","D08","BLWA",2023-12-14 15:42:00,242,0.06525,2.364,2.76015228426396
"13","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.244","D08","BLWA",2023-12-14 15:42:00,244,0.06345,2.364,2.68401015228426
"14","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.246","D08","BLWA",2023-12-14 15:42:00,246,0.0614,2.364,2.59729272419628
"15","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.248","D08","BLWA",2023-12-14 15:42:00,248,0.0602,2.364,2.54653130287648
"16","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.250","D08","BLWA",2023-12-14 15:42:00,250,0.0591,2.364,2.5
"17","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.252","D08","BLWA",2023-12-14 15:42:00,252,0.0577,2.364,2.44077834179357
"18","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.254","D08","BLWA",2023-12-14 15:42:00,254,0.0569,2.364,2.40693739424704
"19","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.256","D08","BLWA",2023-12-14 15:42:00,256,0.0559,2.364,2.36463620981387
"20","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.258","D08","BLWA",2023-12-14 15:42:00,258,0.05475,2.364,2.31598984771574
"21","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.260","D08","BLWA",2023-12-14 15:42:00,260,0.05385,2.364,2.27791878172589
"22","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.262","D08","BLWA",2023-12-14 15:42:00,262,0.0527,2.364,2.22927241962775
"23","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.264","D08","BLWA",2023-12-14 15:42:00,264,0.05155,2.364,2.18062605752961
"24","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.266","D08","BLWA",2023-12-14 15:42:00,266,0.0504,2.364,2.13197969543147
"25","BLWA.C0.20231214.FIL","BLWA.C0.20231214.FIL.268","D08","BLWA",2023-12-14 15:42:00,268,0.0492,2.364,2.08121827411167
